20:00:00,1600,T1
20:10:00,1600,T2
20:20:00,1600,T3
20:30:00,1600,T4
20:40:00,1600,T5
20:50:00,1600,T6
21:00:00,1600,T7
21:10:00,1600,T8
21:20:00,1600,T9
21:30:00,1600,T10
21:40:00,1600,T11
21:50:00,1600,T12
22:00:00,1600,T13
22:10:00,1600,T14
22:20:00,1600,T15
22:30:00,1600,T16
22:40:00,1600,T17
22:50:00,1600,T18
23:00:00,1600,T19
23:10:00,1600,T20
23:20:00,1600,T21
23:30:00,1600,T22
23:40:00,1600,T23
23:50:00,1600,T24
